song_name,name,song_id,cluster
"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",Rick Ross,6u5M4jPpYkoRV4vVHDQvkd,6
I Got the Keys (feat. Jay-Z & Future),DJ Khaled,2eqUZAVXjK61mZqLl4LKJJ,6
I Got the Keys (feat. Jay-Z & Future),JAY-Z,2eqUZAVXjK61mZqLl4LKJJ,6
I Got the Keys (feat. Jay-Z & Future),Future,2eqUZAVXjK61mZqLl4LKJJ,6
HUMBLE.,Kendrick Lamar,7KXjTSCq5nL1LoYtL7XAwS,4
Nancy Mulligan,Ed Sheeran,35QZaWQRkmnAVqBF1TLCxQ,1
She Looks So Perfect,5 Seconds of Summer,5cPO2j2p9Myq77YQVwWyrN,6
Baby,Justin Bieber,2eJ8ij1T3cNUKiGdcUvKhy,4
Baby,Ludacris,2eJ8ij1T3cNUKiGdcUvKhy,4
All My Friends,Hoodie Allen,1LrKk1EwgHm91W0XTNXZvP,6
All My Friends,State Champs,1LrKk1EwgHm91W0XTNXZvP,6
Lean On,Major Lazer,4KcVVhAaHxqtX2ANt4b3tc,4
Lean On,MØ,4KcVVhAaHxqtX2ANt4b3tc,4
Lean On,DJ Snake,4KcVVhAaHxqtX2ANt4b3tc,4
Bleeding Love,Leona Lewis,7wZUrN8oemZfsEd1CGkbXE,1
Tip Toe (feat. French Montana),Jason Derulo,2z4pcBLQXF2BXKFvd0BuB6,4
Tip Toe (feat. French Montana),French Montana,2z4pcBLQXF2BXKFvd0BuB6,4
Hotel California - 2013 Remaster,Eagles,40riOy7x9W7GXjyGp4pjAv,1
Jack & Diane,John Mellencamp,0PTo8phNKBaJZEminST2qv,1
Brick House - Extended Version,Commodores,7u9AUwRpFRvmi9oq4HZqC2,1
All The Way Up (feat. Infared),Fat Joe,61QSuw5VlC0LTS8WMO356g,7
All The Way Up (feat. Infared),Remy Ma,61QSuw5VlC0LTS8WMO356g,7
All The Way Up (feat. Infared),French Montana,61QSuw5VlC0LTS8WMO356g,7
All The Way Up (feat. Infared),InfaRed,61QSuw5VlC0LTS8WMO356g,7
We Dem Boyz,Wiz Khalifa,4f1SoQCmLHuxC6QeMAfKSV,6
Geronimo,Sheppard,19cL3SOKpwnwoKkII7U3Wh,1
Best Day Of My Life,American Authors,5Hroj5K7vLpIG4FNCRIjbP,1
Counting Stars,OneRepublic,6sy3LkhNFjJWlaeSMNwQ62,4
Some Nights,fun.,6t6oULCRS6hnI7rm0h5gwl,1
Good Old Days (feat. Kesha),Macklemore,2Za1AlJNvksouPPWbXpR2X,1
Good Old Days (feat. Kesha),Kesha,2Za1AlJNvksouPPWbXpR2X,1
Hoodie,Hey Violet,410smJMzhna1ADC2ldqVHu,1
It's Tricky,Run–D.M.C.,6jBCehpNMkwFVF3dz4nLIW,4
This Is How We Do It,Montell Jordan,6uQKuonTU8VKBz5SHZuQXD,1
This Is How We Do It,Wino,6uQKuonTU8VKBz5SHZuQXD,1
Suit And Jacket,Judah & the Lion,4SZqm48naZc6gACcw8ql0y,6
Crazy,Gnarls Barkley,2N5zMZX7YeL1tico8oQxa9,1
Crazy Train,Ozzy Osbourne,2b9lp5A6CqSzwOrBfAFhof,6
Only Wanna Be With You,Hootie & The Blowfish,1OFKUn2VLafrHj7ybnap0Q,1
Mine,Taylor Swift,0dBW6ZsW8skfvoRfgeerBF,1
Fearless,Taylor Swift,6Eu31gddWw0gOGO506pJYA,1
Back To December,Taylor Swift,3DrjZArsPsoqbLzUZZV1Id,6
Sparks Fly,Taylor Swift,6d9IiDcFxtFVIvt9pCqyGH,1
Should've Said No,Taylor Swift,16MVSD0mGI4RMQT83Qzm69,6
Red,Taylor Swift,0cITLOYn1Sv4q27zZPqlNK,4
White Horse,Taylor Swift,5yKB8qcTSflDercM2PXwot,2
The Story Of Us,Taylor Swift,3RBluWmSoG2pGA1OePzGJI,1
Speak Now,Taylor Swift,24DefNCFiWTP8OjYWiXuYe,1
Everything Has Changed,Taylor Swift,4NAmRvqSITAAzKWnC8yRq3,1
Everything Has Changed,Ed Sheeran,4NAmRvqSITAAzKWnC8yRq3,1
Better Than Revenge,Taylor Swift,2ythurkTtSiyfK7GprJoFW,4
Tim McGraw,Taylor Swift,0Om9WAB5RS09L80DyOfTNa,2
Enchanted,Taylor Swift,10eBRyImhfqVvkiVEGf0N0,6
Stay Stay Stay,Taylor Swift,1qLeEu4iXEclkLwoBlMiou,1
Ours,Taylor Swift,1EQn3Uc5AyUXoiPLeyCrrg,2
The Way I Loved You,Taylor Swift,5P4wWhUYWM0IaVYLuZxdar,6
Dear John,Taylor Swift,7hZuICN5eaCuQyp443RCt6,0
Haunted,Taylor Swift,28M2gifMU282QBM3fKajIS,6
Long Live,Taylor Swift,6XDBA3QWX51lDJ0oZbaJJN,6
You're Not Sorry,Taylor Swift,0HmCuN0Z3OX1Qrz43FLOPL,6
Never Grow Up,Taylor Swift,1wJL1A0QUHJPf2cm7tsrdw,2
Tell Me Why,Taylor Swift,3rnI1UCyGJvUTVvT97VQr5,1
I'm Only Me When I'm With You,Taylor Swift,0JIdBrXGSJXS72zjF9ss9u,6
Last Kiss,Taylor Swift,4h0EXpatqJImv4VRgvX6po,0
Begin Again,Taylor Swift,0L4YCNRfXAoTvdpWeH2RGj,1
Breathe,Taylor Swift,49mWEy5MgtNujgT7xU3emT,2
Breathe,Colbie Caillat,49mWEy5MgtNujgT7xU3emT,2
All Too Well,Taylor Swift,4XMP3zVxrnr58T0tjIHvpR,1
The Best Day,Taylor Swift,3esA216TyLHEkNiBCeCmcg,2
Change,Taylor Swift,1yACRKAwlXWhXXFUSkvzhD,1
Innocent,Taylor Swift,5GPwN5iZ9ZMSXAkppj4Uvv,4
Teardrops on My Guitar - Pop Version,Taylor Swift,4pJi1rVt9GNegU9kywjg4z,6
Mary's Song (Oh My My My),Taylor Swift,2QrQCMel6v2JiLxqrg4p2O,1
The Lucky One,Taylor Swift,2X2J0BhxaLTmnxO4pPUhSd,1
Stay Beautiful,Taylor Swift,2ZoOmCSgj0ypVAmGd1ve4y,1
Jump Then Fall,Taylor Swift,08gavXombT6KR0af88i9tA,1
I Almost Do,Taylor Swift,5VwFkx7JOimOGTYfha5rs1,6
If This Was A Movie,Taylor Swift,0vvt4IZOMkRug195S4MUq0,6
Starlight,Taylor Swift,7MecVsMj22MneZt7kVFaCr,1
All You Had To Do Was Stay,Taylor Swift,0lmMtDQ2ElasKU2qDAE6NN,1
Cold As You,Taylor Swift,7an1exwMnfYRcdVQm0yDev,6
Holy Ground,Taylor Swift,1fGsZsIkQkOspfsT24nQP6,1
The Last Time,Taylor Swift,3n9mzjgAzjyKawvbHzciXF,2
The Last Time,Gary Lightbody,3n9mzjgAzjyKawvbHzciXF,2
Invisible,Taylor Swift,5OOd01o2YS1QFwdpVLds3r,2
Forever & Always - Piano Version,Taylor Swift,46HGgtwmmuEB8mvDCyjyAc,2
Treacherous,Taylor Swift,5kYFVSQoPu7yRpfiHBwMUk,1
Sad Beautiful Tragic,Taylor Swift,6LKjHhOW1az75pCQ9XJJtF,0
State Of Grace,Taylor Swift,786NsUYn4GGUf8AOt0SQhP,1
Tied Together with a Smile,Taylor Swift,6K0CJLVXqbGMeJSmJ4ENKK,6
Clean,Taylor Swift,4bXCcoesMt8u99xMsbLr9U,1
How You Get The Girl,Taylor Swift,6wfugRLamFsTRbPcCpNnP7,1
A Place in this World,Taylor Swift,73OX8GdpOeGzKC6OvGSbsv,1
I Wish You Would,Taylor Swift,1B5VzXPqMlvRw0U4HJY3dJ,1
Come In With The Rain,Taylor Swift,4pl5zcqCv4vc3cB7M4MZ6f,6
Untouchable,Taylor Swift,2IZ00ed83ygPIiacYScWUE,6
The Moment I Knew,Taylor Swift,5AsmAjBSSQjRPWgAYIp8tm,1
Come Back...Be Here,Taylor Swift,4qyalTRMRH5YuEntvvMvq0,1
Girl At Home,Taylor Swift,6cf6rLb8qcklvJv90W6HCW,1
Superman,Taylor Swift,2R7C9dDqv1UPycvepBFziA,1
I Know Places,Taylor Swift,2zfgVd034GlUvk7LqBHl6u,6
Out Of The Woods,Taylor Swift,6Nde5KuTXyB7jlPO4upaBo,1
A Perfectly Good Heart,Taylor Swift,1spLfUJxtyVyiKKTegQ2r4,6
Crazier,Taylor Swift,5vyxXfD5gLlyPxGZMEjtmd,0
The Other Side Of The Door,Taylor Swift,0xvsgzM8AtBtRHZm5rav8A,6
This Love,Taylor Swift,1kTPQnabROVkW9bUXdCGrB,2
You Are In Love,Taylor Swift,4A2LfnduSTsE8u0ecYROxE,2
Today Was A Fairytale,Swifty,5sqH4CXiaXcZefLgU0PL5C,6
New Romantics,Taylor Swift,6rZVy6FIG7lSJQMFXHo12z,1
SuperStar,Taylor Swift,14Bljc3pOOG0xQX3wqhLN9,2
State Of Grace - Acoustic,Taylor Swift,5G9AVKld9q7DCrmoY42raf,2
The Outside,Taylor Swift,2QA3IixpRcKyOdG7XDzRgv,1
Back To December - Acoustic,Taylor Swift,7lvegGYjA3TqpfdWucct7O,2
Haunted - Acoustic Version,Taylor Swift,62rlxI6g2PNaWsHoiRryto,2
Safe & Sound - The Hunger Games/Soundtrack Version,Taylor Swift,44yLjz5SIFMWAMsCCQ1kv8,2
Safe & Sound - The Hunger Games/Soundtrack Version,The Civil Wars,44yLjz5SIFMWAMsCCQ1kv8,2
Wonderland,Taylor Swift,6iWMI5oOhWrDbLbjmwTWFq,6
Treacherous - Original Demo Recording,Taylor Swift,7BT9K9BDqq6HI2oWH5UMZQ,1
Red - Original Demo Recording,Taylor Swift,4mqgn90sCeVSYqcoftTQTd,4
Eyes Open,Taylor Swift,7wjbSn8QHsxqKXU5M0jXGM,6
Call It What You Want,Taylor Swift,0tDfp0vFR95Gg6Mrhza3lX,6
Back To December/Apologize/You're Not Sorry - Live/2011/Medley,Taylor Swift,1IsquhJFJ0qcFZI7FeAEuN,6
Welcome To New York,Taylor Swift,33Kq0AT5rvwyE4azisG08x,1
Shake It Off,Taylor Swift,3fthfkkvy9av3q3uAGVf7U,1
State Of Grace,Taylor Swift,5zyCYmiaVE5y26EZuwZbsw,1
Out Of The Woods,Taylor Swift,5OndtwLGA9O6XHFcGm2H7r,1
All You Had To Do Was Stay,Taylor Swift,0dAb8TY433dl3ZfXYCLE19,1
I Wish You Would,Taylor Swift,3wmN11qXGL0HyPojvEE1D9,1
How You Get The Girl,Taylor Swift,4dYUOfmWna6DFccnz732n8,1
This Love,Taylor Swift,3oKMl2tJv4fdidkXUYMI5x,2
I Know Places,Taylor Swift,3jBMHD19RZdAqG9iFQh7xc,6
Clean,Taylor Swift,06WgOCf0LV2h4keYXDRnuh,1
Red,Taylor Swift,1RvQQGwaPipiNgz8RXAKA8,4
Treacherous,Taylor Swift,0XfOV7qY3834QpFVwOb6CC,1
I Knew You Were Trouble.,Taylor Swift,0ciHz919LVKoH4zgxyMPZ9,4
All Too Well,Taylor Swift,1q3RiD1tIWUpGsNFADMlvl,1
I Almost Do,Taylor Swift,31pEV5lPJi7btskZoUr2yu,6
Stay Stay Stay,Taylor Swift,1x0J8LFX23d5h1zzuzZorc,1
The Last Time,Taylor Swift,7vvIpJZye5cRR6De1LKM0m,2
The Last Time,Gary Lightbody,7vvIpJZye5cRR6De1LKM0m,2
Holy Ground,Taylor Swift,5d2Kn9oAAh9S2EbyCo1i52,1
Sad Beautiful Tragic,Taylor Swift,5QKhg4r4Ibt0LVTmWEXTEg,0
The Lucky One,Taylor Swift,2wtHlpYSgC7xEdD3DrSHNL,1
Everything Has Changed,Taylor Swift,7gdwoOmi258QJq0hmQ4hto,1
Everything Has Changed,Ed Sheeran,7gdwoOmi258QJq0hmQ4hto,1
Starlight,Taylor Swift,0vqI4ZIMuifeKeItGiWbPj,1
Begin Again,Taylor Swift,48A0aShHlovDfTMucMrE66,1
White Horse,Taylor Swift,6wn61Fzx9XMxQmieLpoIhW,2
Skinny Love,Birdy,4RL77hMWUq35NYnPLXBpih,2
When I Look At You,Miley Cyrus,7ywzEdEuVG1lsjsRCGJfLy,0
Thinking Of You,Katy Perry,3c9LVPh3MpeFoaAL5DBDK5,6
a thousand years,Christina Perri,6lanRgr6wXibZr8KgzXxBl,0
Photograph,Ed Sheeran,6fxVffaTuwjgEk5h9QyRjy,2
The Scientist,Coldplay,75JFxkI2RXiU7L9VXzMkle,2
Paparazzi,Lady Gaga,02XnQdf7sipaKBBHixz3Zp,4
Treat You Better,Shawn Mendes,3QGsuHI8jO1Rx4JWLUh9jd,7
Slow Hands,Niall Horan,2cOUlop2ZakjOKe4WinesN,1
Cheerleader - Felix Jaehn Remix Radio Edit,OMI,023OVLNzXhX0j7CxswUt6D,1
Animals,Maroon 5,16pwlVsypm4aDKMhXdOuXg,6
What Makes You Beautiful,One Direction,3SPDQfj2UfWq6A2NllZnzn,1
Let Me Love You,DJ Snake,0lYBSQXN6rCTvUZvg9S0lU,6
Let Me Love You,Justin Bieber,0lYBSQXN6rCTvUZvg9S0lU,6
Shape of You,Ed Sheeran,7qiZfU4dY1lWllzX7mPBI3,4
Don't Let Me Down,The Chainsmokers,1i1fxkWeaMmKEB4T7zqbzK,6
Don't Let Me Down,Daya,1i1fxkWeaMmKEB4T7zqbzK,6
Stitches,Shawn Mendes,5jsw9uXEGuKyJzs0boZ1bT,1
Attention,Charlie Puth,4iLqG9SeJSnt0cSPICSjxv,4
Love On The Brain,Rihanna,2aksifNn5ph8igDOkPBA02,0
Love You Like A Love Song,Selena Gomez & The Scene,0laYHRpNTS6i8FXdupHkJ4,4
California Gurls,Katy Perry,3f7gYMirBEKuc57218BjOY,1
California Gurls,Snoop Dogg,3f7gYMirBEKuc57218BjOY,1
I Gotta Feeling,Black Eyed Peas,70cTMpcgWMcR18t9MRJFjB,1
Payphone,Maroon 5,1XGmzt0PVuFgQYYnV2It7A,1
Payphone,Wiz Khalifa,1XGmzt0PVuFgQYYnV2It7A,1
Price Tag,Jessie J,2fTsFCKRFQ5M0igJgabnLA,6
Price Tag,B.o.B,2fTsFCKRFQ5M0igJgabnLA,6
Bang Bang,Jessie J,3oEekS4xhmFQ88ieCVTZ7H,4
Bang Bang,Ariana Grande,3oEekS4xhmFQ88ieCVTZ7H,4
Bang Bang,Nicki Minaj,3oEekS4xhmFQ88ieCVTZ7H,4
Boom Clap,Charli XCX,0Y1MWB026LYxGvhq4EcMiC,1
Die Young,Kesha,6mnjcTmK8TewHfyOp3fC9C,4
Fireflies,Owl City,1mr3616BzLdhXfJmLmRsO8,6
Don't Stop The Music,Rihanna,0ByMNEPAPpOR5H69DVrTNy,4
"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",Maroon 5,7pYfyrMNPn3wtoCyqcTVoI,4
"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",Christina Aguilera,7pYfyrMNPn3wtoCyqcTVoI,4
Glad You Came,The Wanted,0dw7G0QDuW7UwyL0boHKMU,4
Titanium (feat. Sia),David Guetta,0TDLuuLlV54CkRRUOahJb4,4
Titanium (feat. Sia),Sia,0TDLuuLlV54CkRRUOahJb4,4
Party Rock Anthem,LMFAO,0IkKz2J93C94Ei4BvDop7P,4
Party Rock Anthem,Lauren Bennett,0IkKz2J93C94Ei4BvDop7P,4
Party Rock Anthem,GoonRock,0IkKz2J93C94Ei4BvDop7P,4
Maps,Maroon 5,4gbVRS8gloEluzf0GzDOFc,4
So What,P!nk,6qYGUxPjQt5PJtWdiNppZx,6
Bad Romance,Lady Gaga,5P5cGNzqh6A353N3ShDK6Y,1
Cooler Than Me - Single Mix,Mike Posner,2V4bv1fNWfTcyRJKmej6Sj,4
Cooler Than Me - Single Mix,Gigamesh,2V4bv1fNWfTcyRJKmej6Sj,4
Want U Back,Cher Lloyd,6E11E0lT5Zy7yb6iT3y8DN,1
Disturbia,Rihanna,2VOomzT6VavJOGBeySqaMc,4
The Sweet Escape,Gwen Stefani,26eOTllWPn7oKuDUJnsJwF,1
The Sweet Escape,Akon,26eOTllWPn7oKuDUJnsJwF,1
Burnin' Up,Jonas Brothers,72jGj8k9C7DIQesDYenUT3,1
Just the Way You Are,Bruno Mars,47Slg6LuqLaX0VodpSCvPt,1
We R Who We R,Kesha,0Ji2g9AlYLVHAMG5PJoHPU,1
Single Ladies (Put a Ring on It),Beyoncé,5mMjkxGijQB4JZallYrkOW,7
Without You (feat. Usher),David Guetta,3UN6cIn3VIyg0z1LCuFSum,1
Without You (feat. Usher),USHER,3UN6cIn3VIyg0z1LCuFSum,1
S&M,Rihanna,0C4ejWmOTMv8vuYj85mf8m,1
E.T.,Katy Perry,4kkeuVl6gF3RMqE4Nn5W3E,4
Club Can't Handle Me (feat. David Guetta),Flo Rida,6ebkx7Q5tTxrCxKq4GYj0Y,1
Club Can't Handle Me (feat. David Guetta),David Guetta,6ebkx7Q5tTxrCxKq4GYj0Y,1
Alejandro,Lady Gaga,15pu8u4n3q4BKl4tF20c5v,4
Evacuate The Dancefloor,Cascada,0jDWRUbxSn8zQlwFbeLHwo,1
Rude Boy,Rihanna,5hlWtrnVUyAze5WkxF9P56,6
Blow,Kesha,6XUIbizGHk6EJiUDWEJtpY,4
Imma Be,Black Eyed Peas,5OiLJ8tjUPFiPX2gVM8fxJ,7
Toxic,Britney Spears,6I9VzXrHxO9rA9A5euc8Ak,4
Year 3000,Jonas Brothers,1TfAhjzRBWzYZ8IdUV3igl,1
You Make Me Feel... (feat. Sabi),Cobra Starship,16Of7eeW44kt0a1M0nitHM,4
You Make Me Feel... (feat. Sabi),Sabi,16Of7eeW44kt0a1M0nitHM,4
Domino,Jessie J,2fQxE0jVrjNMT9oJAXtSJR,1
Do You Remember,Jay Sean,7yws3pF3FFguwT2Psi6c15,1
Do You Remember,Sean Paul,7yws3pF3FFguwT2Psi6c15,1
Do You Remember,Lil Jon,7yws3pF3FFguwT2Psi6c15,1
Give Me Everything (feat. Nayer),Pitbull,4QNpBfC0zvjKqPJcyqBy9W,1
Give Me Everything (feat. Nayer),AFROJACK,4QNpBfC0zvjKqPJcyqBy9W,1
Give Me Everything (feat. Nayer),Ne-Yo,4QNpBfC0zvjKqPJcyqBy9W,1
Give Me Everything (feat. Nayer),Nayer,4QNpBfC0zvjKqPJcyqBy9W,1
Solo,Iyaz,3fV2ZnSsxgvXUHshkGCBdR,1
Glamorous,Fergie,4KTtYhxFtFL7mBwnjkKfLm,1
Glamorous,Ludacris,4KTtYhxFtFL7mBwnjkKfLm,1
Naturally,Selena Gomez & The Scene,1YaVmBh7EAeR54FIjuFcb5,4
Fergalicious,Fergie,5Nu1cp2yi4TlZF4KTmElFD,7
Fergalicious,will.i.am,5Nu1cp2yi4TlZF4KTmElFD,7
Airplanes (feat. Hayley Williams of Paramore),B.o.B,6lV2MSQmRIkycDScNtrBXO,4
Airplanes (feat. Hayley Williams of Paramore),Hayley Williams,6lV2MSQmRIkycDScNtrBXO,4
Your Love Is My Drug,Kesha,4AboqNl74jNDpJhPfqYDmj,1
Super Bass,Nicki Minaj,0iYebKFUSfF72fUu2OW6ZT,7
Telephone,Lady Gaga,1IaYWv32nFFMdljBIjMY5T,1
Telephone,Beyoncé,1IaYWv32nFFMdljBIjMY5T,1
Girlfriend,Avril Lavigne,5HbCnVLXRyZVxnreOPgJCK,6
OMG (feat. will.i.am),USHER,1bM50INir8voAkVoKuvEUI,4
OMG (feat. will.i.am),will.i.am,1bM50INir8voAkVoKuvEUI,4
Billionaire (feat. Bruno Mars),Travie McCoy,2qPUnoasNe4Ep43emVXEig,7
Billionaire (feat. Bruno Mars),Bruno Mars,2qPUnoasNe4Ep43emVXEig,7
As The Deer,David Phelps,5Jk80AJ9lWbLqaI3ivGbQZ,2
Nothing But the Blood,David Potter,7Ff3GV8AjtFzw582zY3ugj,2
Come Thou Fount,David Potter,49gB91XpNRvftmhsap0l2h,0
How Deep the Father's Love For Us,Wilder Adkins,3UDyL2JNj4jYKUnhcfCbQ6,2
I Have Decided,Wilder Adkins,74XqaZTpBFnLVm3JWt7J3v,2
Come Ye Sinners,Robbie Seay Band,2925xubtE6SnN3mk5MldxM,2
O Magnify the Lord,Quiz Worx,5IkmSsZ0m0sJme9pJhvk1Z,1
doxology,My Epic,2PMzoMvHUh8SRcSkx2E51K,2
I Surrender All,Citizens,28rWZKI2nfWrxmXQkYHXdz,6
Be Thou My Vision,Kings Kaleidoscope,3QSuhZCUWQw5jWgJeS9XbS,0
This Is My Father's World,A New Liturgy,5MBHprWbl2bkNplRVarZ6Q,1
For the Beauty of the Earth,A New Liturgy,5G7QaeDEy7kFPac5Hr5INn,1
"Holy, Holy, Holy",Audrey Assad,7JzvdSrUXSMXll3SISuO1K,2
All in All,The O'Neill Brothers Group,3AnK0IxUzQrvYuIgQgcUBC,3
As the Deer,David Bauer,7jZ8JuODxdSJcpex05ilZw,3
Isaiah 43,Landon Ditto,5ouHace2ejVf039GVLTeks,0
Isaiah 43,Jordan Perry,5ouHace2ejVf039GVLTeks,0
Seek Ye First,Nonoy Zuniga,3Abl2vPGuTUyOGO41P4NzU,2
"Lord, I Lift Your Name On High - Petra Praise 2: We Need Jesus Album Version",Petra,50nm71Y7eBxC3EN5rwREiY,6
And Can It Be - Live,Aaron Keyes,3Z6nm5jGyvKnjNMCD6b1uR,6
O Love That Will Not Let Me Go (Live),Indelible Grace Music,1Di6d1JKHY8gR8wDUFtUVi,6
The Church's One Foundation,Galkin Evangelistic Team,2YbV31thVs1dXmOSvgWVkc,2
For All the Saints [Dan Haseltine],Indelible Grace Music,6gDofT3qZI0r697x1rnNCd,2
Let Us Love and Sing and Wonder,Jars Of Clay,3dXsm5saLgARj6UvPXSys0,1
Come Ye Sinners / Musical Priest - Medley,Keith & Kristyn Getty,1WumHGTrC733pYfXyWgQDj,4
On Jordan's Stormy Banks (Live),Indelible Grace Music,0zllW9HG3BQ1QHNNxEORCS,6
It Is Well With My Soul,Daniel Martin Moore,5Lzdm0giiEQ4Z1sHU8im60,2
Doxology (feat. Selah),Anthem Lights,7eDggDAqjNLmvPsWR4W4LY,2
Doxology (feat. Selah),Selah,7eDggDAqjNLmvPsWR4W4LY,2
As The Deer,The Praise Baby Collection,03QS3a3xNtX53rn0Ij5U5q,2
Come Thou Fount of Every Blessing,Sufjan Stevens,0zX0w7ybJfmk5mo8kKuXlC,0
Jesus Paid It All,Kings (MHM),0X6zo3gCOaS6ccC7IT9Emf,0
Before The Throne Of God Above,Sojourn,09WvYYKRdnh4DyeMUpUInh,2
'tis So Sweet To Trust In Jesus,Page CXVI,0IIRQLWP8BAgVIr1EfQ7WW,2
Be Thou My Vision,Ascend The Hill,0G0B7bDw9FftPyOOdoNtvS,0
Amazing Grace,Sufjan Stevens,3BGBxR5E7RFefnnGwKgpkV,0
Softly and Tenderly,Daniel Martin Moore,50yCI1EkoNzXSdHlLuCxaO,0
In Christ Alone,Kings (MHM),1g5b5gNTAh3dsSWZILzczm,0
Different For Girls,Dierks Bentley,5HJId22hZ2IvFnvNSy6ZbE,1
Different For Girls,Elle King,5HJId22hZ2IvFnvNSy6ZbE,1
Watch Me (Whip / Nae Nae),Silentó,5RIVoVdkDLEygELLCniZFr,1
Play the Field,Hoodie Allen,3bOpHvwwnNJHIw0FZTG7XU,7
In The Night,The Weeknd,25KybV9BOUlvcnv7nN3Pyo,0
I'm a Flirt Remix (feat. T.I. & T-Pain),R. Kelly,6w1DBbA8akxHPiBQ6nAyJq,4
I'm a Flirt Remix (feat. T.I. & T-Pain),T.I.,6w1DBbA8akxHPiBQ6nAyJq,4
I'm a Flirt Remix (feat. T.I. & T-Pain),T-Pain,6w1DBbA8akxHPiBQ6nAyJq,4
You Can't Stop Me,Andy Mineo,3ieh7TBN3gAZCAaOYsoOZt,4
Lucy In The Sky With Diamonds - Remastered 2009,The Beatles,25yQPHgC35WNnnOUqFhgVR,0
Linus And Lucy,Vince Guaraldi Trio,0MmNrhvLcoWjo7AOr0vgka,3
Paint It Black,The Rolling Stones,78Az0Z1vNJgqv9QSB0ULLV,6
Thriller - Single Version,Michael Jackson,20efeySIfZoiSaISGLBbNs,1
Jump,Kris Kross,27AHAtAirQapVldIm4c9ZX,1
Open Arms,Journey,1m2INxep6LfNa25OEg5jZl,2
Who Can It Be Now?,Men At Work,29r3fDexnrto7WABfpblNH,1
Uptown Girl,Billy Joel,3CSpzkoL1XgDBZ1q9aDCUV,1
I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,2k1np6GRFvKjgjYfo2g39B,1
Sweet Dreams (Are Made of This) - Remastered,Eurythmics,1TfqLAPs4K3s2rJMoCokcS,4
Sweet Dreams (Are Made of This) - Remastered,Annie Lennox,1TfqLAPs4K3s2rJMoCokcS,4
Sweet Dreams (Are Made of This) - Remastered,Dave Stewart,1TfqLAPs4K3s2rJMoCokcS,4
Beat It,Michael Jackson,1OOtq8tRnDM8kG2gqUPjAj,4
Should I Stay or Should I Go - Remastered,The Clash,6SjbzGo7arjfM5cXpXhc5B,1
Africa,TOTO,3h4h7LYcudzLLRX2dJU6st,1
You Make My Dreams (Come True),Daryl Hall & John Oates,2dlEdDEmuQsrcXaAL3Znzi,1
Every Breath You Take,The Police,0SNGe4xksgp7CGnY5kMXOJ,1
Time After Time,Cyndi Lauper,1Jj6MF0xDOMA3Ut2Z368Bx,2
Faith - Remastered,George Michael,0HEmnAUT8PHznIAAmVXqFJ,1
Billie Jean,Michael Jackson,5ChkMS8OtdzJeqyybCc9R5,4
Dancing In the Dark,Bruce Springsteen,7FwBtcecmlpc1sLySPXeGE,4
I'm So Excited,The Pointer Sisters,1ot6jEe4w4hYnsOPjd3xKQ,4
Down Under,Men At Work,5MTQHfYH4RkJMtmtBQmnEj,4
Caribbean Queen (No More Love On the Run),Billy Ocean,72dwliDcUH6g2TFiMTEbE9,1
Kiss,Prince,62LJFaYihsdVrrkgUOJC05,1
Maneater,Daryl Hall & John Oates,4aKIs5t9TqP59btlCGPrgw,4
What I Like About You,The Romantics,6NdcSEhpGGAYXNnnhGS2s6,1
Whip It,DEVO,2FZzcWnzSyUvFbu7xNLepv,1
Never Gonna Give You Up,Rick Astley,0FutrWIUM5Mg3434asiwkp,1
"Danger Zone - From ""Top Gun"" Original Soundtrack",Kenny Loggins,34x6hEJgGAOQvmlMql5Ige,4
Keep on Loving You,REO Speedwagon,4rcHWl68ai6KvpXlc8vbnE,6
Wake Me Up Before You Go-Go - Remastered,Wham!,5qFPs70nZD1fQZOi7u7cIZ,1
Your Love,The Outfield,5dRQUolXAVX3BbCiIxmSsf,4
Rock You Like a Hurricane - 2011,Scorpions,1QLyDdhB9gmxbGv0K1kFyT,1
I Ran,A Flock Of Seagulls,10zlwR7kvVbD9OBkeZWr3L,6
Take Me Home Tonight,Eddie Money,63diy8Bzm0pHMAU37By2Nh,1
You Spin Me Round (Like a Record),Dead Or Alive,0BB9eUBBaaX6GALSYNcEp7,4
9 to 5,Dolly Parton,4w3tQBXhn5345eUXDGBWZG,1
Break My Stride,Matthew Wilder,2ZqT3GcisHUBsEaqhLGHwU,1
Somebody's Watching Me - Single Version,Rockwell,6A4Jc8npNo79BOgsrPptLA,4
Nothing's Gonna Stop Us Now,Starship,2vEQ9zBiwbAVXzS2SOxodY,1
How Will I Know,Whitney Houston,6mv30SInldy4Ijy1XZ9GdO,1
You Can Call Me Al,Paul Simon,6wLr2oR8eqUG5Beleh2Crm,1
Material Girl,Madonna,22sLuJYcvZOSoLLRYev1s5,1
Talking In Your Sleep (2023 Remaster),The Romantics,7fRvtXvJMpGfTLdF0M09a1,4
Working for the Weekend,Loverboy,0sgDEFq9oeC8ueOK0mR5IA,6
(I've Had) The Time of My Life,Bill Medley,5UqqOfFa9DYXALpCCF8VwB,4
(I've Had) The Time of My Life,Jennifer Warnes,5UqqOfFa9DYXALpCCF8VwB,4
